"1890027476.txt.bas" "1890101851.txt.bas" "1890103988.txt.bas" "1890156207.txt.bas" "1890395099.txt.bas" "1890462881.txt.bas" "1890652893.txt.bas" "1890682620.txt.bas" "1890703572.txt.bas" "1891086726.txt.bas" "1891101914.txt.bas" "1891106392.txt.bas" "1891112222.txt.bas" "1891171357.txt.bas" "1891257311.txt.bas" "1891546053.txt.bas" "1891620868.txt.bas" "1891915961.txt.bas" "1891923077.txt.bas" "1892025866.txt.bas" "1892245955.txt.bas" "1892340434.txt.bas" "1892534714.txt.bas" "1892589293.txt.bas" "1892725699.txt.bas" "1892789605.txt.bas" "1892909234.txt.bas" "1892958992.txt.bas" "1893050500.txt.bas" "1893116438.txt.bas" "1893147744.txt.bas" "1893276944.txt.bas" "1893361877.txt.bas" "1893541260.txt.bas" "1893646907.txt.bas" "1893697858.txt.bas" "1893746839.txt.bas" "1893755147.txt.bas" "1893756693.txt.bas" "1893791140.txt.bas" "1893892415.txt.bas" "1894017728.txt.bas" "1894126537.txt.bas" "1894127376.txt.bas" "1894496974.txt.bas" "1894509832.txt.bas" "1894640791.txt.bas" "1895081988.txt.bas" "1895114844.txt.bas" "1895126174.txt.bas" "1895305901.txt.bas" "1895346435.txt.bas" "1895683451.txt.bas" "1895703314.txt.bas" "1895731122.txt.bas" "1895984143.txt.bas" "1895984584.txt.bas" "1896000767.txt.bas" "1896102464.txt.bas" "1896239259.txt.bas" "1896256269.txt.bas" "1896300123.txt.bas" "1896350157.txt.bas" "1896405571.txt.bas" "1896426796.txt.bas" "1896457303.txt.bas" "1896520587.txt.bas" "1896525011.txt.bas" "1896636135.txt.bas" "1896675029.txt.bas" "1896710580.txt.bas" "1896715283.txt.bas" "1896767304.txt.bas" "1896883749.txt.bas" "1896888312.txt.bas" "1896967598.txt.bas" "1896984208.txt.bas" "1897015613.txt.bas" "1897116619.txt.bas" "1897156573.txt.bas" "1897179403.txt.bas" "1897194594.txt.bas" "1897306750.txt.bas" "1897386989.txt.bas" "1897548558.txt.bas" "1897683288.txt.bas" "1897898580.txt.bas" "1897933878.txt.bas" "1897998009.txt.bas" "1898118344.txt.bas" "1898203174.txt.bas" "1898494588.txt.bas" "1898506029.txt.bas" "1898527070.txt.bas" "1898555587.txt.bas" "1898597998.txt.bas" "1898603214.txt.bas" "1898628060.txt.bas" "1898655705.txt.bas" "1898707472.txt.bas" "1898719061.txt.bas" "1898752765.txt.bas" "1898844520.txt.bas" "1899053266.txt.bas" "1899268603.txt.bas" "1899588712.txt.bas" "1899739352.txt.bas" "1899817020.txt.bas"
"¿e" 0 0 0.604229607250755 1.08695652173913 1.42348754448399 0 2.40963855421687 0.862068965517241 2.41545893719807 0 0.374531835205993 1.76211453744493 0.440528634361233 0.671140939597315 1.03305785123967 0 0 0.460829493087558 0.819672131147541 1.5625 0.99009900990099 2.42537313432836 0.775193798449612 0 0 0 2.10084033613445 0.735294117647059 0 1.53061224489796 1.50375939849624 2.55474452554745 0.980392156862745 1.51515151515152 1.48148148148148 1.10091743119266 0.571428571428571 0 0 0.32626427406199 2.5 0 1.92771084337349 0.612244897959184 0.900900900900901 0.669642857142857 1.38568129330254 0.840336134453782 2.01005025125628 1.06382978723404 0.656660412757974 0.819672131147541 0.892857142857143 0 0.53475935828877 0 2.19298245614035 0.469483568075117 2.77777777777778 1.62162162162162 1.26582278481013 0.28169014084507 0 0 2.5974025974026 0.980392156862745 1.21212121212121 1.50943396226415 0 0 1.51515151515152 1.40845070422535 1.46520146520147 0.763358778625954 0 0 0.33003300330033 2.22222222222222 3.00751879699248 0.571428571428571 0 1.3953488372093 0 0 0.761421319796954 2.20994475138122 0 0 0 0.128865979381443 1.21654501216545 1.03092783505155 0 1.47783251231527 0 0 0.72992700729927 1.36645962732919 0 2.14285714285714 0 0 1.28205128205128 0 0.543478260869565 0.909090909090909 0 1.18577075098814
"który" 0.879120879120879 1.51515151515152 0.302114803625378 3.26086956521739 0.355871886120996 0 0 0.862068965517241 0.483091787439614 0.813008130081301 0.374531835205993 1.10132158590308 0.881057268722467 0 0.619834710743802 1.40845070422535 3.33333333333333 0 0.819672131147541 0 0.99009900990099 0.746268656716418 0.387596899224806 1.06951871657754 1.06382978723404 0.471698113207547 0.420168067226891 0.735294117647059 0 0.510204081632653 1.12781954887218 1.09489051094891 1.96078431372549 2.27272727272727 0.246913580246914 0.73394495412844 0.571428571428571 0 0 0.815660685154976 0 1.49253731343284 0.481927710843373 0.408163265306122 0 1.11607142857143 0.92378752886836 0.840336134453782 0 0.531914893617021 0.562851782363977 0 0.446428571428571 0.282485875706215 0.53475935828877 0 0.43859649122807 0 1.58730158730159 0.540540540540541 0 1.12676056338028 0.647249190938511 1.45985401459854 0 1.96078431372549 0.606060606060606 0.943396226415094 0.909090909090909 0 0 0 1.0989010989011 0 0.869565217391304 0 0.66006600660066 0 0.75187969924812 0 0.952380952380952 0 3.10077519379845 0 0.253807106598985 1.10497237569061 0.775193798449612 0 0.584795321637427 1.54639175257732 0.48661800486618 1.03092783505155 0.72463768115942 0.492610837438424 0 0.62111801242236 0.72992700729927 0.124223602484472 0 0 1.25 1.78571428571429 1.28205128205128 1.8018018018018 0.543478260869565 0 1.72413793103448 1.44927536231884
"ten" 0.659340659340659 0 0 0 0.355871886120996 0 0 0 0.483091787439614 0 1.49812734082397 0.881057268722467 1.3215859030837 0.335570469798658 0.619834710743802 0.938967136150235 0 0.460829493087558 0.409836065573771 0 0 0.373134328358209 1.55038759689922 0 0 1.41509433962264 0.420168067226891 0.735294117647059 0.938967136150235 0 0.37593984962406 1.09489051094891 0.490196078431373 0 0.246913580246914 0.36697247706422 0 0 0 0.65252854812398 1.25 0 0.481927710843373 0 0.900900900900901 0 0 2.52100840336134 1.00502512562814 0 1.50093808630394 0 0.446428571428571 0 0.53475935828877 0 1.31578947368421 0.469483568075117 1.58730158730159 1.48648648648649 0 2.25352112676056 0.970873786407767 0 0 0 1.51515151515152 0.377358490566038 2.72727272727273 0 0 0 0 3.81679389312977 0 3.2 0 0 0.75187969924812 1.14285714285714 0.952380952380952 0.465116279069767 0.387596899224806 0 0 0.552486187845304 0.775193798449612 1.44927536231884 1.16959064327485 0.902061855670103 0.97323600973236 0 1.44927536231884 0.492610837438424 0.628930817610063 0 0 1.98757763975155 0 0 1.25 0.595238095238095 1.28205128205128 0.900900900900901 0.36231884057971 0 0.862068965517241 0.527009222661397
"mieæ" 0 1.51515151515152 0.906344410876133 0 0.711743772241993 1.9047619047619 1.20481927710843 0 1.93236714975845 1.6260162601626 0.749063670411985 1.10132158590308 1.3215859030837 1.34228187919463 0.206611570247934 0.469483568075117 3.33333333333333 0.460829493087558 2.04918032786885 0 0 0.559701492537313 0.775193798449612 0.53475935828877 0 0.471698113207547 0.840336134453782 0 0.938967136150235 1.02040816326531 1.12781954887218 1.09489051094891 0.980392156862745 2.27272727272727 0.987654320987654 0.917431192660551 0.571428571428571 2.83687943262411 0 0 0 0 0.481927710843373 0.204081632653061 0.3003003003003 0.669642857142857 0.46189376443418 0.840336134453782 0.50251256281407 0.531914893617021 0.375234521575985 0 1.33928571428571 0 0 2.38095238095238 0.87719298245614 0 0.396825396825397 0.810810810810811 0.632911392405063 0.28169014084507 0.647249190938511 0 0 0 0.909090909090909 0.377358490566038 0.909090909090909 0 0 1.40845070422535 0.732600732600733 0 0.869565217391304 0 0 0 0 0 0 0.930232558139535 0 0 0.761421319796954 0.552486187845304 0 2.89855072463768 0 0.128865979381443 0.48661800486618 1.03092783505155 0.72463768115942 0 3.14465408805031 1.86335403726708 2.91970802919708 0.745341614906832 0 3.57142857142857 1.25 2.38095238095238 1.92307692307692 0 0.36231884057971 0 0.862068965517241 0.395256916996047
"a" 0.43956043956044 1.51515151515152 0.604229607250755 0 0.711743772241993 0.952380952380952 0 0 0 1.6260162601626 0.374531835205993 0.220264317180617 1.3215859030837 0.335570469798658 0.413223140495868 0 0 0.921658986175115 0 0 0.99009900990099 1.11940298507463 0 1.06951871657754 1.06382978723404 1.41509433962264 0 0 1.87793427230047 1.02040816326531 0.37593984962406 0 0 0 0.246913580246914 0.36697247706422 0 0 0 0.163132137030995 0 0 0.963855421686747 0.408163265306122 0 0.669642857142857 0.46189376443418 0 0.50251256281407 0 0.938086303939963 1.63934426229508 0.446428571428571 0.564971751412429 0.53475935828877 0 0.43859649122807 0 0 0.540540540540541 1.26582278481013 0.845070422535211 0.647249190938511 0 0 0 1.21212121212121 0.377358490566038 0 0 0 0 0 0.763358778625954 0.869565217391304 0.8 0.33003300330033 2.22222222222222 0.75187969924812 0.857142857142857 0 1.3953488372093 0 0 0 0 0.775193798449612 0 1.16959064327485 0.128865979381443 0 0.515463917525773 0 0.492610837438424 0.628930817610063 0.62111801242236 0 0.496894409937888 0.917431192660551 0 0 1.78571428571429 0 0 0.815217391304348 0.909090909090909 0.862068965517241 0.790513833992095
"o" 0.21978021978022 0 0.604229607250755 1.08695652173913 0.355871886120996 0.952380952380952 0 0 1.44927536231884 0.813008130081301 0.374531835205993 0.440528634361233 1.3215859030837 0.671140939597315 0.206611570247934 0.938967136150235 0 1.38248847926267 0.409836065573771 0 0 0.186567164179104 0 1.06951871657754 1.06382978723404 0 0.420168067226891 0 0.469483568075117 1.02040816326531 0 1.09489051094891 0 0 0.246913580246914 0.36697247706422 0.571428571428571 0 0 0.32626427406199 0 0 1.20481927710843 1.22448979591837 0.600600600600601 0.446428571428571 0.92378752886836 0 0 0 1.78236397748593 0 0.446428571428571 0 0 0 0.43859649122807 0 0.793650793650794 1.21621621621622 0.632911392405063 0 0 0 0 0.980392156862745 0 0.754716981132076 0 0 1.51515151515152 0 1.0989010989011 0.763358778625954 0 4 0.66006600660066 0 0.75187969924812 0.571428571428571 0.952380952380952 0 0.387596899224806 0.952380952380952 0.253807106598985 0 0 0 0.584795321637427 0 0.48661800486618 1.03092783505155 0.72463768115942 0.492610837438424 0.628930817610063 0 0.72992700729927 0.124223602484472 0 0.714285714285714 0 0 0.641025641025641 1.8018018018018 0.181159420289855 0 1.72413793103448 0
"po" 0.21978021978022 0 0.906344410876133 0 0.355871886120996 0.952380952380952 0 0 0 2.4390243902439 0.749063670411985 0 0.440528634361233 0.335570469798658 0.206611570247934 0 0 0.460829493087558 0.819672131147541 0 0 0.186567164179104 0.387596899224806 0 0 1.88679245283019 0.420168067226891 0 0.469483568075117 0 0.37593984962406 0.364963503649635 0.980392156862745 2.27272727272727 0.493827160493827 0.36697247706422 1.14285714285714 0 0 0.489396411092985 1.25 0 0.240963855421687 1.02040816326531 0.3003003003003 0.223214285714286 0.69284064665127 0 0 0 0.938086303939963 0.819672131147541 0.892857142857143 0 0 0 0.43859649122807 0 0.396825396825397 1.62162162162162 0 0 0.323624595469256 0 0 2.94117647058824 0 0.188679245283019 0 0 0 1.40845070422535 0 0 0 0 0.66006600660066 2.22222222222222 1.50375939849624 1.14285714285714 0 1.3953488372093 1.16279069767442 0 0 0.552486187845304 0 0 0 0 0 0 0 0.985221674876847 0.628930817610063 1.24223602484472 0 0.993788819875776 0.917431192660551 0 0 0 0.641025641025641 1.8018018018018 0.996376811594203 0 0.862068965517241 0.131752305665349
"rok" 0.21978021978022 0 0.604229607250755 1.08695652173913 0.355871886120996 0.952380952380952 1.20481927710843 0 1.44927536231884 0 1.12359550561798 0.881057268722467 0.881057268722467 0.335570469798658 0 0 3.33333333333333 0 0.819672131147541 0 0 0.373134328358209 2.71317829457364 0.53475935828877 0 0 0.420168067226891 0 0.469483568075117 0 0 0.364963503649635 0.490196078431373 0.757575757575758 0 0.18348623853211 0 0 0 0.815660685154976 1.25 2.98507462686567 0.481927710843373 0 0.3003003003003 2.00892857142857 0.23094688221709 0.840336134453782 0 1.06382978723404 0.281425891181989 0.819672131147541 0.446428571428571 0.564971751412429 0.53475935828877 0 0 0 0 0.27027027027027 0 0.563380281690141 0.323624595469256 0 0 0.980392156862745 0.909090909090909 0.377358490566038 0.909090909090909 5.26315789473684 0 0 0 1.52671755725191 0.869565217391304 0.8 1.65016501650165 2.22222222222222 0 0.571428571428571 0 0.930232558139535 0 0 0 1.65745856353591 1.55038759689922 1.44927536231884 1.16959064327485 0 0.48661800486618 0 0 0.492610837438424 0.628930817610063 2.48447204968944 0.72992700729927 0 0 0 0 0.595238095238095 1.28205128205128 0 0.271739130434783 0 1.72413793103448 0.790513833992095
"móc" 0.10989010989011 0 0.604229607250755 1.08695652173913 0.355871886120996 0 0 0 0.966183574879227 0 0.374531835205993 0.66079295154185 0 0.335570469798658 0.206611570247934 0.469483568075117 0 0 1.22950819672131 1.5625 0 0.186567164179104 0 0.53475935828877 0 0 0.420168067226891 0 0 0 0 0.364963503649635 0 0.757575757575758 0.493827160493827 0.18348623853211 0 1.41843971631206 0 0 1.25 0 0.240963855421687 0.816326530612245 0.3003003003003 0.446428571428571 0.46189376443418 0 1.50753768844221 0.531914893617021 0.281425891181989 0.819672131147541 0.892857142857143 0.282485875706215 0 0 3.50877192982456 0 0.396825396825397 1.08108108108108 0.632911392405063 0 0.323624595469256 0.72992700729927 0 0 0 1.13207547169811 0 0 0 0 1.46520146520147 0 0 0 0.33003300330033 0 1.50375939849624 0.571428571428571 0 0 0.387596899224806 0 0.761421319796954 0.552486187845304 0 0 0.584795321637427 1.03092783505155 0 0 0 0.985221674876847 0 0 0 0.248447204968944 0 2.85714285714286 0 0 1.28205128205128 0 0.452898550724638 0 0.862068965517241 1.84453227931489
"dla" 0.21978021978022 0 1.20845921450151 1.08695652173913 0 0 1.20481927710843 0.862068965517241 0 0 0 0.881057268722467 0 0.335570469798658 0.619834710743802 0 0 0 0 0 0.99009900990099 0.186567164179104 0.387596899224806 0.53475935828877 0 0 0.420168067226891 0.735294117647059 0.469483568075117 0 0.37593984962406 0 0.980392156862745 0 0.493827160493827 0.18348623853211 0.571428571428571 0.709219858156028 0.869565217391304 0.32626427406199 0 1.49253731343284 0.72289156626506 1.22448979591837 0.3003003003003 0.446428571428571 0.92378752886836 0 0 0 1.21951219512195 1.63934426229508 0 0.282485875706215 1.06951871657754 0 0.43859649122807 0.469483568075117 1.19047619047619 0.27027027027027 0 0.563380281690141 0 0 1.2987012987013 0 1.21212121212121 0.188679245283019 0.909090909090909 0 0 0 0.366300366300366 1.52671755725191 0 0 0 2.22222222222222 0 0 0 0 0 0 0.253807106598985 0 0 0 0 0.644329896907217 2.18978102189781 0.515463917525773 0 0 0 0.62111801242236 0 0.745341614906832 2.75229357798165 0.714285714285714 1.25 0 0.641025641025641 0 0.36231884057971 0.909090909090909 0 0.131752305665349
"ale" 0.10989010989011 0 0.302114803625378 0 0 0 0.602409638554217 0.862068965517241 0.483091787439614 0 0.374531835205993 1.10132158590308 0.881057268722467 0 0 0 0 0.921658986175115 0 0 0 0.186567164179104 0.387596899224806 0.53475935828877 0 0 0 0 0 0 0 0 0.490196078431373 0 0 0.18348623853211 2.85714285714286 0 0 0.32626427406199 0 0 0.240963855421687 0.816326530612245 0 0 0.69284064665127 0.840336134453782 0.50251256281407 0 0.656660412757974 0 0.892857142857143 0 0 0 0 0.938967136150235 0 0.405405405405405 0 0.28169014084507 0.323624595469256 0.72992700729927 0 0 0.606060606060606 0 0 0 0 1.40845070422535 0 0 0 0.8 0.33003300330033 2.22222222222222 0.75187969924812 0.285714285714286 0 0 0 0 1.26903553299492 0 0.775193798449612 0 0.584795321637427 0.257731958762887 0 0.515463917525773 0.72463768115942 1.47783251231527 0 0 0.72992700729927 1.61490683229814 0 0.714285714285714 0 0.595238095238095 0 0 1.17753623188406 0.909090909090909 0 0.263504611330698
"jak" 0.21978021978022 1.51515151515152 0 1.08695652173913 1.06761565836299 0.952380952380952 0 0.862068965517241 0.966183574879227 0.813008130081301 0.374531835205993 0.440528634361233 0 0.335570469798658 0 0 0 0 0 1.5625 0.99009900990099 0.186567164179104 0 0.53475935828877 0 0 0 1.47058823529412 0.469483568075117 0.510204081632653 0.37593984962406 0.364963503649635 0.490196078431373 0 0 0 0 0.709219858156028 0 0.32626427406199 1.25 0 0.481927710843373 0.204081632653061 0.600600600600601 0.223214285714286 0.69284064665127 0.840336134453782 0 0 0.187617260787992 0 0 0 0.53475935828877 0 0 0 0.396825396825397 0.27027027027027 0.632911392405063 0.845070422535211 0.323624595469256 0 0 0 1.51515151515152 0.377358490566038 0 0 0 0 0 0 2.60869565217391 0 0.66006600660066 4.44444444444444 0.75187969924812 0.571428571428571 0 0.465116279069767 0 0 0.253807106598985 0 0 0 0 0.257731958762887 0.72992700729927 1.54639175257732 0.72463768115942 0.492610837438424 0.628930817610063 1.24223602484472 0 0.372670807453416 0 0.714285714285714 0 0 1.28205128205128 0 0.452898550724638 0 0.862068965517241 0.658761528326746
"od" 0.21978021978022 0 0.302114803625378 0 0 0 0 0 0.483091787439614 0 1.12359550561798 0 0.881057268722467 0 0.413223140495868 0 0 0 0 0 0 0.932835820895522 0.775193798449612 0.53475935828877 1.06382978723404 0 0 0.735294117647059 0.938967136150235 0.510204081632653 0.75187969924812 0.364963503649635 0 0 0 0.18348623853211 0 1.41843971631206 0 0.163132137030995 0 0 0.72289156626506 0.408163265306122 0.3003003003003 0.446428571428571 0 0 0 0 0 0 0 1.12994350282486 0 0 0.43859649122807 0.469483568075117 0 0.135135135135135 0.632911392405063 1.12676056338028 0.323624595469256 1.45985401459854 0 0 0 0.377358490566038 1.81818181818182 0 0 1.40845070422535 0 0.763358778625954 0 1.6 0.33003300330033 0 0 0.571428571428571 0.952380952380952 1.86046511627907 0.387596899224806 0 0.50761421319797 1.10497237569061 0.775193798449612 0 0.584795321637427 0.515463917525773 0.24330900243309 1.54639175257732 0 0 0 0.62111801242236 0 0 0 0 1.25 0.595238095238095 0 0.900900900900901 0.271739130434783 0 0 0.527009222661397
"ju¿" 0.10989010989011 0 0.302114803625378 0 0 0 0 0 0.966183574879227 1.6260162601626 0.374531835205993 0.440528634361233 0.881057268722467 0.671140939597315 0 0 0 1.38248847926267 0 0 0 0 0.387596899224806 0.53475935828877 0 0 0 0 0 3.57142857142857 1.50375939849624 0.364963503649635 0 0 0.246913580246914 0.18348623853211 0.571428571428571 0 0 0 0 0 0 0.204081632653061 0.3003003003003 0 0.23094688221709 0 0 0 0.0938086303939962 0 1.78571428571429 0 0 2.38095238095238 0 0 0 0.27027027027027 0 1.12676056338028 0 0.72992700729927 0 0 0 0.377358490566038 0 0 0 0 0.732600732600733 0 0.869565217391304 0 0.66006600660066 0 0 0.285714285714286 0 0.465116279069767 0.387596899224806 0.952380952380952 0 0 0.775193798449612 0 0 0.128865979381443 0.24330900243309 0.515463917525773 0 0 0 0.62111801242236 0 0.993788819875776 0 0.714285714285714 0 0.595238095238095 0 0 0.634057971014493 0 0 0.395256916996047
"za" 0.43956043956044 0 0 0 0 0 0 0.862068965517241 0.966183574879227 0.813008130081301 0.374531835205993 0 0 0.671140939597315 0.206611570247934 0 1.66666666666667 0 0.409836065573771 0 0 0.559701492537313 0 2.67379679144385 0 0 0.420168067226891 0 0.469483568075117 0.510204081632653 1.8796992481203 0 0 1.51515151515152 0 0.36697247706422 0.571428571428571 0 0 0 0 0 0 0.204081632653061 0 0.223214285714286 0.23094688221709 0.840336134453782 0.50251256281407 0 0.0938086303939962 0.819672131147541 0 0.282485875706215 0 0 0.43859649122807 0 0 0.135135135135135 0 0.28169014084507 0.323624595469256 0 0 0 0 0.377358490566038 0 0 1.51515151515152 1.40845070422535 0 3.81679389312977 0 1.6 0.66006600660066 0 0 0 0.952380952380952 0 0 0 0.761421319796954 0.552486187845304 0 0 0 0.257731958762887 0 0.515463917525773 0 1.47783251231527 0 0 0 0.372670807453416 0 0 0 1.19047619047619 0.641025641025641 0 0 0.909090909090909 0 0.263504611330698
"swój" 0.10989010989011 0 0 0 0 0 0 0.862068965517241 0 0.813008130081301 0.374531835205993 0.66079295154185 1.3215859030837 0.671140939597315 0.206611570247934 0 0 0.921658986175115 0 0 0 0.373134328358209 0 1.60427807486631 0 0 0 0 0.469483568075117 1.02040816326531 0 1.09489051094891 0 0 0.246913580246914 0.36697247706422 0.571428571428571 0 0 0 0 0 0 0 1.8018018018018 0.223214285714286 0.23094688221709 0 0 0 0.0938086303939962 0.819672131147541 0.892857142857143 0.282485875706215 0 0 0 0 0.396825396825397 0.27027027027027 0 0.563380281690141 0 0.72992700729927 0 0 0 0.943396226415094 0 0 0 0 1.0989010989011 0 0 0 0 0 0.75187969924812 0.285714285714286 0 0 0.387596899224806 0 0.253807106598985 1.10497237569061 0 0 0 0.257731958762887 0 0 0 0.492610837438424 0.628930817610063 1.24223602484472 0.72992700729927 0.124223602484472 0 0.714285714285714 0 0 0 0 0.271739130434783 0 0.862068965517241 0.131752305665349
"by" 0 0 0.302114803625378 0 0 0 0 0 0.483091787439614 0 0 0.881057268722467 0 0 0.826446280991736 0 0 0 0.819672131147541 0 0 1.11940298507463 0 0 0 0 0.420168067226891 0.735294117647059 0 0 0.37593984962406 0 0 0.757575757575758 1.23456790123457 0.36697247706422 0 0 0 0.32626427406199 0 0 0.963855421686747 0.408163265306122 0.600600600600601 0 0.23094688221709 0 0 0 0 0.819672131147541 0 0 0 0 0.43859649122807 0 0 1.08108108108108 0 0 0 0 0 0 0 0.188679245283019 0 0 0 0 0 0 0.869565217391304 0 0.66006600660066 0 0 0 0 0 0 0 0 0 0 1.44927536231884 0 0.257731958762887 0 0.515463917525773 0 0.492610837438424 1.25786163522013 0 0.72992700729927 0.124223602484472 0 0.714285714285714 0 0.595238095238095 0 0 0.181159420289855 0.909090909090909 1.72413793103448 0.658761528326746
"przez" 0.10989010989011 1.51515151515152 0 0 0.355871886120996 0 1.20481927710843 0 0.483091787439614 0 0.374531835205993 0 0 0 0.413223140495868 0 0 0 0 0 0 0.186567164179104 0 0.53475935828877 0 0.471698113207547 0.840336134453782 0 1.40845070422535 0 0 0.364963503649635 0 0.757575757575758 0.246913580246914 0.18348623853211 0 0 0 0.32626427406199 0 1.49253731343284 0 0 0.3003003003003 0.446428571428571 0.23094688221709 0.840336134453782 0.50251256281407 0 0.281425891181989 0 0 0 1.60427807486631 0 0 0.469483568075117 0 0.540540540540541 0 0 0.970873786407767 0 0 0 1.51515151515152 0.188679245283019 0 0 0 0 0 0 0 0 0.33003300330033 0 1.50375939849624 0.285714285714286 1.9047619047619 0.465116279069767 0.387596899224806 0.952380952380952 0.253807106598985 0 0 1.44927536231884 1.16959064327485 0.515463917525773 0.24330900243309 0 0 0 0 0 0 0 0.917431192660551 0 0 0 0 0 0.181159420289855 0 0.862068965517241 0.263504611330698
"zostaæ" 0 0 0 0 0 0 0 1.72413793103448 1.44927536231884 0 0 0.220264317180617 0 0.671140939597315 0.413223140495868 0.469483568075117 0 0 0.819672131147541 0 0.99009900990099 0 1.16279069767442 0 0 0.471698113207547 0 0.735294117647059 0.469483568075117 1.02040816326531 0.37593984962406 0.364963503649635 0 0 0 0 0 0.709219858156028 0 0.489396411092985 0 0 0.481927710843373 0 0.3003003003003 0.892857142857143 0.23094688221709 0 0 0.531914893617021 0 0 0 0 1.06951871657754 0 0 2.8169014084507 0 0.540540540540541 1.26582278481013 0 0 0.72992700729927 0 0 1.21212121212121 0 0 0 0 0 0 0 0 0 0.66006600660066 0 0.75187969924812 0 0 0 0.387596899224806 0 0 0 0 1.44927536231884 1.16959064327485 0.128865979381443 0.24330900243309 0 2.17391304347826 0 0 0.62111801242236 0.72992700729927 0 0 0 0 0 0 0.900900900900901 0 0 0 0
"l" 0 0 0.302114803625378 0 2.13523131672598 0 1.80722891566265 0 1.44927536231884 0.813008130081301 0 0 0 0 0 0 0 3.2258064516129 2.86885245901639 0 0 0 0 0 0 0 0 0 2.34741784037559 0 0.37593984962406 1.82481751824818 0 0 0 0 2.85714285714286 0 0.869565217391304 0 0 0 0 0 0 0 0 0 0 0 0 3.27868852459016 1.33928571428571 0 0 4.76190476190476 0 0 0 0 1.26582278481013 0 0 0 0 0 0 0 0.909090909090909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.44927536231884 0 0.128865979381443 0 0.515463917525773 0 0.985221674876847 0 0.62111801242236 0 0 0 0 2.5 0.595238095238095 0 0 0 0 0 0
"co" 0.21978021978022 0 0.302114803625378 0 0 0 0 0 0.483091787439614 1.6260162601626 0.374531835205993 0.440528634361233 0.440528634361233 0 0 0 0 0.921658986175115 0 0 0 0.186567164179104 0 0.53475935828877 0 0 0 0.735294117647059 0.938967136150235 1.02040816326531 0 0.364963503649635 0.490196078431373 0 0 0 0.571428571428571 0 0.869565217391304 0.163132137030995 0 0 0 0.408163265306122 0.3003003003003 0 0.69284064665127 0 0 1.06382978723404 0.375234521575985 0 0.892857142857143 0 0 0 0.43859649122807 0 0.793650793650794 0.27027027027027 0 0.28169014084507 0 0 0 0 0 0 0 0 0 0 1.0989010989011 0 0 0.8 0.99009900990099 0 0 0.285714285714286 0 0.930232558139535 0 0 0.253807106598985 0 0 0 0 0.257731958762887 0 0 0 0 0 0 0 0 0 0 0 0.595238095238095 0 0 0.543478260869565 0 0 0.131752305665349
"czy" 0.549450549450549 0 0.604229607250755 0 0.711743772241993 0 0 0 0 0 0 0.220264317180617 0.440528634361233 0 0 0 0 0 2.04918032786885 0 0 0 0 0 0 0 0.840336134453782 0 0 0 0 0.364963503649635 0 0 0 0 0 0 0 0 0 0 0 0 0 0.446428571428571 0.23094688221709 0 0 0 0.469043151969981 0 0.446428571428571 0.282485875706215 0 0 2.19298245614035 0 0.793650793650794 0.27027027027027 0 0.28169014084507 0.323624595469256 0 0 0 0 0.377358490566038 0 0 0 0 0.366300366300366 0.763358778625954 0.869565217391304 0 0.33003300330033 0 0.75187969924812 0 0 0.465116279069767 0 0 0.50761421319797 0 0 0 0 0.128865979381443 0 0 0 0 0 0 0.72992700729927 0.248447204968944 0 0 0 0 0 0 0.181159420289855 0 0 1.18577075098814
"jednak" 0.21978021978022 0 0.302114803625378 0 0 0 0.602409638554217 0 0 0 0 0 0.440528634361233 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.47058823529412 0 1.02040816326531 0.37593984962406 0.364963503649635 0 0 0.246913580246914 0.36697247706422 0 0 0.869565217391304 0 1.25 0 0.240963855421687 0.612244897959184 0.3003003003003 0.446428571428571 0.23094688221709 0.840336134453782 0 1.06382978723404 0.187617260787992 1.63934426229508 0 0 0 0 0.87719298245614 0.469483568075117 0 0.135135135135135 0 0.845070422535211 0 0 0 0 0 0 0 0 0 0 1.0989010989011 0 0.869565217391304 0 0.33003300330033 0 0.75187969924812 1.14285714285714 0 0 0 0 0 0 0 0 0 0.644329896907217 0 0.515463917525773 0 0 0.628930817610063 1.24223602484472 0 0 0 0 1.25 0.595238095238095 0 0 0.181159420289855 0.909090909090909 0 0.263504611330698
"nowy" 0 0 0 0 0.355871886120996 0 0 0 0 0.813008130081301 0 0.440528634361233 0.440528634361233 0.671140939597315 0.206611570247934 0.469483568075117 0 0 0.409836065573771 0 0 0.373134328358209 0 0 0 0.471698113207547 0 0 0 1.02040816326531 0.37593984962406 0.364963503649635 0 0.757575757575758 0 0.36697247706422 0 0.709219858156028 0 0.163132137030995 0 1.49253731343284 0.240963855421687 0.408163265306122 0.3003003003003 0.446428571428571 0 0 0 0.531914893617021 0 0.819672131147541 0.446428571428571 0.282485875706215 0.53475935828877 2.38095238095238 0 0 0.396825396825397 0.135135135135135 0 0 0 2.18978102189781 3.8961038961039 0 0 0 0 0 0 0 0 1.52671755725191 0.869565217391304 0 0.33003300330033 0 0 0.857142857142857 0 0 0.387596899224806 0 0 0.552486187845304 0 0 1.16959064327485 0 0 0 0 0 0 0 0.72992700729927 0.124223602484472 0.917431192660551 0 0 0.595238095238095 0 0 0 0 0 0.790513833992095
